city,state,county_name,lat,lng,population
North Prairie,Wisconsin,Waukesha,42.9357,-88.4038,2228
Hope,Indiana,Bartholomew,39.2993,-85.766,2228
Drum Point,Maryland,Calvert,38.3325,-76.4295,2227
Sky Valley,California,Riverside,33.8912,-116.3551,2227
Uniontown,Alabama,Perry,32.449,-87.4958,2227
Weimar,Texas,Colorado,29.7,-96.7773,2226
Guyton,Georgia,Effingham,32.3408,-81.4226,2226
Sewall's Point,Florida,Martin,27.1971,-80.1982,2226
Centerburg,Ohio,Knox,40.3039,-82.6979,2226
Columbia,California,Tuolumne,38.0333,-120.4097,2226
Elwood,Illinois,Will,41.4118,-88.1347,2226
Fredonia,Kansas,Wilson,37.5328,-95.8223,2225
Pulaski,New York,Oswego,43.5653,-76.1267,2225
Southworth,Washington,Kitsap,47.5126,-122.5298,2224
Brownsville,Pennsylvania,Fayette,40.0188,-79.891,2224
Farmington,Illinois,Fulton,40.697,-90.0024,2223
Hennessey,Oklahoma,Kingfisher,36.1056,-97.8989,2223
Mount Pleasant,North Carolina,Cabarrus,35.3771,-80.4497,2222
Dolan Springs,Arizona,Mohave,35.5905,-114.2852,2222
Boron,California,Kern,35.0164,-117.6659,2221
Union,Oregon,Union,45.2089,-117.8679,2221
North Eagle Butte,South Dakota,Dewey,45.0169,-101.2365,2220
Grenelefe,Florida,Polk,28.0579,-81.5538,2220
Baldwin,Louisiana,St. Mary,29.8388,-91.5522,2219
Cleona,Pennsylvania,Lebanon,40.3385,-76.477,2219
Henderson,Georgia,Chatham,32.0103,-81.2656,2219
Lumberton,Mississippi,Lamar,31.0064,-89.4592,2218
Gibbsboro,New Jersey,Camden,39.8332,-74.9657,2218
Woodsfield,Ohio,Monroe,39.7631,-81.1169,2217
Central,Tennessee,Carter,36.3289,-82.294,2217
Gates Mills,Ohio,Cuyahoga,41.5316,-81.41,2217
Cape Neddick,Maine,York,43.1706,-70.622,2217
Fort Pierre,South Dakota,Stanley,44.368,-100.3831,2217
San Felipe Pueblo,New Mexico,Sandoval,35.4338,-106.425,2217
Soulsbyville,California,Tuolumne,37.9917,-120.2617,2216
Jonesville,North Carolina,Yadkin,36.2336,-80.8351,2215
Jonesville,Michigan,Hillsdale,41.9785,-84.6656,2215
Amelia,Louisiana,St. Mary,29.6645,-91.1072,2215
Chesterland,Ohio,Geauga,41.5213,-81.3363,2215
Oak Hill,Florida,Volusia,28.8784,-80.8351,2214
South Fulton,Tennessee,Obion,36.4931,-88.8835,2214
Eatonville,Florida,Orange,28.6166,-81.3907,2213
Green Meadows,Ohio,Clark,39.8672,-83.9454,2213
Vincent,Alabama,Shelby,33.3848,-86.4086,2213
Magnolia,Mississippi,Pike,31.1619,-90.467,2212
Bridgman,Michigan,Berrien,41.9396,-86.5652,2212
New Llano,Louisiana,Vernon,31.097,-93.2767,2212
Wenonah,New Jersey,Gloucester,39.7913,-75.1486,2212
Hudson,Michigan,Lenawee,41.8569,-84.3451,2210
East Quincy,California,Plumas,39.9165,-120.9189,2210
Henry,Illinois,Marshall,41.1172,-89.3569,2209
Evarts,Kentucky,Harlan,36.8644,-83.1926,2209
Sterling,Kansas,Rice,38.2094,-98.2063,2209
White River Junction,Vermont,Windsor,43.6496,-72.3239,2209
Holyoke,Colorado,Phillips,40.582,-102.2975,2208
West Terre Haute,Indiana,Vigo,39.4638,-87.4506,2208
Hudson Bend,Texas,Travis,30.4139,-97.928,2208
Gaylord,Minnesota,Sibley,44.5555,-94.2123,2207
South Pottstown,Pennsylvania,Chester,40.2367,-75.6599,2207
Elmwood Place,Ohio,Hamilton,39.1855,-84.489,2207
Crimora,Virginia,Augusta,38.1618,-78.8413,2207
Olimpo,Puerto Rico,Guayama,18.0026,-66.1094,2206
Dry Ridge,Kentucky,Grant,38.6837,-84.6006,2205
Liverpool,New York,Onondaga,43.1061,-76.2093,2204
Fox Lake Hills,Illinois,Lake,42.4128,-88.1271,2204
Lake Village,Arkansas,Chicot,33.3299,-91.2847,2203
North Plains,Oregon,Washington,45.5974,-122.9946,2203
Wynnewood,Oklahoma,Garvin,34.6442,-97.1627,2203
St. George,South Carolina,Dorchester,33.186,-80.5794,2202
Shinnecock Hills,New York,Suffolk,40.8878,-72.4554,2202
Windham,Ohio,Portage,41.2375,-81.0373,2202
Cimarron,Kansas,Gray,37.8097,-100.3454,2201
Long Valley,New Jersey,Morris,40.7826,-74.7777,2201
Cecil-Bishop,Pennsylvania,Washington,40.3184,-80.1933,2201
Moorhead,Mississippi,Sunflower,33.4494,-90.5063,2201
Arthur,Illinois,Douglas,39.7143,-88.4695,2200
Lavonia,Georgia,Franklin,34.434,-83.1081,2200
Lovettsville,Virginia,Loudoun,39.2736,-77.6399,2198
De Leon,Texas,Comanche,32.1114,-98.5351,2198
Hawley,Minnesota,Clay,46.877,-96.318,2198
Madison Center,Connecticut,New Haven,41.2794,-72.6003,2197
Brewster Hill,New York,Putnam,41.4228,-73.6069,2196
Valle Vista,Arizona,Mohave,35.4109,-113.8627,2195
Ball Ground,Georgia,Cherokee,34.3426,-84.3634,2195
Monserrate,Puerto Rico,Vega Baja,18.4367,-66.3579,2193
Kingston,Washington,Kitsap,47.8014,-122.4989,2193
Palmas del Mar,Puerto Rico,Humacao,18.0924,-65.8005,2192
Corazón,Puerto Rico,Guayama,17.994,-66.0832,2191
Fremont,Indiana,Steuben,41.728,-84.9396,2190
Waskom,Texas,Harrison,32.4766,-94.0646,2190
Blackville,South Carolina,Barnwell,33.3552,-81.2835,2189
Fairfield Bay,Arkansas,Van Buren,35.605,-92.2658,2189
Lyons,Colorado,Boulder,40.2231,-105.2692,2189
Crystal Lake,Connecticut,Tolland,41.9343,-72.3756,2188
Ravensworth,Virginia,Fairfax,38.8032,-77.2223,2188
Murphys,California,Calaveras,38.1447,-120.4348,2188
Lemont,Pennsylvania,Centre,40.812,-77.8161,2188
Belleair Bluffs,Florida,Pinellas,27.9198,-82.8192,2187
Old Brookville,New York,Nassau,40.8332,-73.604,2187
Chiefland,Florida,Levy,29.4923,-82.8682,2186
Old Orchard,Pennsylvania,Northampton,40.6575,-75.2609,2185
Arial,South Carolina,Pickens,34.8462,-82.6404,2185
Lexington,Oklahoma,Cleveland,35.0179,-97.3345,2185
Pine Beach,New Jersey,Ocean,39.9359,-74.17,2184
Parkwood,California,Madera,36.9293,-120.0482,2183
Pink,Oklahoma,Pottawatomie,35.2327,-97.1002,2181
Marionville,Missouri,Lawrence,37.0021,-93.6362,2181
Ashford,Alabama,Houston,31.1858,-85.2359,2181
Glendale,Ohio,Hamilton,39.2707,-84.4586,2181
Tullytown,Pennsylvania,Bucks,40.1401,-74.8107,2181
Rio Verde,Arizona,Maricopa,33.7278,-111.674,2180
Erwinville,Louisiana,West Baton Rouge,30.5427,-91.3913,2180
Hoschton,Georgia,Jackson,34.0853,-83.7593,2180
Amherst,Virginia,Amherst,37.5816,-79.0509,2180
North Conway,New Hampshire,Carroll,44.0524,-71.1247,2179
Pierre Part,Louisiana,Assumption,29.9555,-91.2074,2179
Earle,Arkansas,Crittenden,35.2734,-90.4642,2179
Spring Grove,Pennsylvania,York,39.8809,-76.8641,2178
Ranchos de Taos,New Mexico,Taos,36.3619,-105.6016,2178
East Uniontown,Pennsylvania,Fayette,39.896,-79.6976,2176
Pine Island Center,Florida,Lee,26.6351,-82.1253,2175
Upper Nyack,New York,Rockland,41.1143,-73.9057,2175
Croom,Maryland,Prince George's,38.7458,-76.7555,2174
Cibecue,Arizona,Navajo,34.0333,-110.4854,2173
Boles Acres,New Mexico,Otero,32.8196,-105.9782,2173
Polo,Illinois,Ogle,41.9847,-89.579,2171
Newkirk,Oklahoma,Kay,36.8816,-97.0554,2170
Lakeshore,Louisiana,Ouachita,32.535,-92.0328,2170
Creston,Ohio,Wayne,40.9769,-81.8998,2170
Cordova,Alaska,Valdez-Cordova,60.5348,-145.6092,2169
Wells,Minnesota,Faribault,43.7432,-93.7278,2169
South Fallsburg,New York,Sullivan,41.7218,-74.635,2168
Kearny,Arizona,Pinal,33.0564,-110.9074,2168
Cheney,Kansas,Sedgwick,37.6353,-97.7797,2167
Schofield,Wisconsin,Marathon,44.9149,-89.6148,2166
Jellico,Tennessee,Campbell,36.5651,-84.1355,2165
Adamsville,Tennessee,McNairy,35.2563,-88.3862,2164
Pymatuning Central,Pennsylvania,Crawford,41.5855,-80.4795,2163
Shiner,Texas,Lavaca,29.4332,-97.1734,2162
Whitney,Texas,Hill,31.952,-97.3192,2162
Bethel Island,California,Contra Costa,38.0288,-121.6404,2161
Chinchilla,Pennsylvania,Lackawanna,41.4846,-75.666,2161
Spencerville,Ohio,Allen,40.7079,-84.3526,2161
Corralitos,California,Santa Cruz,36.9941,-121.7892,2160
Rockwell,North Carolina,Rowan,35.5538,-80.4072,2159
Eagle,Wisconsin,Waukesha,42.879,-88.4697,2159
Spiro,Oklahoma,Le Flore,35.2412,-94.623,2158
Messiah College,Pennsylvania,Cumberland,40.1576,-76.984,2158
Gassville,Arkansas,Baxter,36.285,-92.4868,2158
Patton Village,Texas,Montgomery,30.1954,-95.1643,2157
Penndel,Pennsylvania,Bucks,40.1552,-74.9147,2157
Union City,Oklahoma,Canadian,35.4015,-97.9047,2157
Carlisle,Arkansas,Lonoke,34.7947,-91.7361,2156
McAdoo,Pennsylvania,Schuylkill,40.9009,-75.9924,2156
Plainview,Tennessee,Union,36.1808,-83.7931,2156
Walden,Tennessee,Hamilton,35.1635,-85.3098,2156
Helmetta,New Jersey,Middlesex,40.3777,-74.4239,2155
Farmington,Mississippi,Alcorn,34.9224,-88.4432,2155
Glendale,Mississippi,Forrest,31.368,-89.3086,2155
Garyville,Louisiana,St. John the Baptist,30.0688,-90.6285,2155
Reed Creek,Georgia,Hart,34.4395,-82.9103,2155
Bottineau,North Dakota,Bottineau,48.8248,-100.4425,2154
Ware Shoals,South Carolina,Greenwood,34.3922,-82.2421,2154
Manchester,Michigan,Washtenaw,42.1484,-84.0346,2154
Freeland,Washington,Island,48.0185,-122.5358,2154
Brewster,Ohio,Stark,40.7135,-81.5992,2153
Townsend,Montana,Broadwater,46.3192,-111.5197,2152
Eglin AFB,Florida,Okaloosa,30.4592,-86.5499,2152
New Ellenton,South Carolina,Aiken,33.4198,-81.6825,2151
New Glarus,Wisconsin,Green,42.813,-89.6337,2151
Stonybrook,Pennsylvania,York,39.9798,-76.6318,2151
Evansburg,Pennsylvania,Montgomery,40.1899,-75.4348,2151
Millville,Utah,Cache,41.685,-111.8212,2150
Lake Wazeecha,Wisconsin,Wood,44.3709,-89.7551,2150
Elmendorf,Texas,Bexar,29.258,-98.3219,2150
Morris,Alabama,Jefferson,33.7467,-86.8037,2149
Maple Lake,Minnesota,Wright,45.2334,-94.0059,2148
Caryville,Tennessee,Campbell,36.3252,-84.2198,2148
Laymantown,Virginia,Botetourt,37.3628,-79.8525,2148
Albany,Indiana,Delaware,40.3056,-85.2331,2148
Parma,Idaho,Canyon,43.7863,-116.9428,2147
Marlborough,Missouri,St. Louis,38.5683,-90.3393,2147
Berkeley Lake,Georgia,Gwinnett,33.9805,-84.1839,2147
Barahona,Puerto Rico,Morovis,18.3523,-66.4442,2147
Morenci,Michigan,Lenawee,41.7226,-84.2169,2147
Lewistown,Illinois,Fulton,40.3968,-90.1555,2146
Arlington,Minnesota,Sibley,44.6083,-94.0766,2146
Chester,California,Plumas,40.3017,-121.2339,2145
Cloverdale,Indiana,Putnam,39.5211,-86.7995,2145
Borrego Springs,California,San Diego,33.241,-116.3571,2145
Rockport,Indiana,Spencer,37.8896,-87.0542,2144
Kingsbury,Nevada,Douglas,38.9909,-119.8837,2144
Long Beach,Maryland,Calvert,38.4568,-76.4737,2143
Toledo,Iowa,Tama,41.9902,-92.5803,2143
Haverhill,Florida,Palm Beach,26.6909,-80.1217,2143
Lafourche Crossing,Louisiana,Lafourche,29.7675,-90.7697,2142
Fannett,Texas,Jefferson,29.925,-94.2389,2142
Lakin,Kansas,Kearny,37.94,-101.2585,2141
Piketon,Ohio,Pike,39.0649,-82.9985,2140
Coaldale,Pennsylvania,Schuylkill,40.8197,-75.9161,2140
Lorenz Park,New York,Columbia,42.2669,-73.77,2140
Clinton,Wisconsin,Rock,42.5574,-88.8679,2140
Varnell,Georgia,Whitfield,34.9015,-84.9645,2139
Lipscomb,Alabama,Jefferson,33.4261,-86.926,2139
Rising Sun,Indiana,Ohio,38.9531,-84.8545,2139
Granby,Colorado,Grand,40.0648,-105.9194,2139
Cherryvale,Kansas,Montgomery,37.2694,-95.554,2138
Malad City,Idaho,Oneida,42.1903,-112.25,2137
Ridgetop,Tennessee,Robertson,36.4045,-86.7681,2137
Howard Lake,Minnesota,Wright,45.0604,-94.067,2136
China Lake Acres,California,Kern,35.6387,-117.7667,2136
Aviston,Illinois,Clinton,38.6162,-89.6087,2136
Santa Nella,California,Merced,37.1014,-121.0153,2135
Emajagua,Puerto Rico,Maunabo,18.0015,-65.8829,2134
Dublin,Pennsylvania,Bucks,40.373,-75.204,2133
Wewahitchka,Florida,Gulf,30.1148,-85.1935,2133
Montegut,Louisiana,Terrebonne,29.4656,-90.5617,2133
Tavernier,Florida,Monroe,25.0188,-80.5132,2132
Solomons,Maryland,Calvert,38.3373,-76.4611,2132
Wrightsville,Arkansas,Pulaski,34.6109,-92.2136,2131
Brighton,Illinois,Macoupin,39.0405,-90.1408,2131
Johnson City,Texas,Blanco,30.2742,-98.4063,2131
Liberty,Kentucky,Casey,37.3206,-84.9285,2130
Reinholds,Pennsylvania,Lancaster,40.2697,-76.1218,2129
Owens Cross Roads,Alabama,Madison,34.5845,-86.4574,2129
Atlantis,Florida,Palm Beach,26.5962,-80.1031,2129
Elkton,Kentucky,Todd,36.8135,-87.161,2129
Anchor Point,Alaska,Kenai Peninsula,59.7703,-151.7052,2129
Belford,New Jersey,Monmouth,40.4262,-74.0803,2129
Glenwood,Arkansas,Pike,34.3279,-93.5309,2128
Redgranite,Wisconsin,Waushara,44.0513,-89.1058,2128
North Beach Haven,New Jersey,Ocean,39.6008,-74.2123,2128
Rouses Point,New York,Clinton,44.9933,-73.3633,2126
Salt Creek Commons,Indiana,Porter,41.5112,-87.1412,2126
Demorest,Georgia,Habersham,34.5648,-83.5424,2125
Orleans,Indiana,Orange,38.6615,-86.4517,2125
Palmer,Texas,Ellis,32.4259,-96.6724,2123
Vineyard Haven,Massachusetts,Dukes,41.4565,-70.6069,2123
Tennille,Georgia,Washington,32.936,-82.8134,2123
Jasonville,Indiana,Greene,39.162,-87.1998,2122
Council Grove,Kansas,Morris,38.6623,-96.4917,2121
Cabin John,Maryland,Montgomery,38.9743,-77.1635,2121
Turner,Oregon,Marion,44.8489,-122.9517,2121
Tremont,Illinois,Tazewell,40.5249,-89.4902,2120
Mason City,Illinois,Mason,40.2022,-89.6974,2119
Country Knolls,New York,Saratoga,42.9141,-73.8062,2119
Kahuku,Hawaii,Honolulu,21.6793,-157.9473,2119
Mount Jackson,Virginia,Shenandoah,38.7394,-78.6513,2118
Welch,West Virginia,McDowell,37.4455,-81.5722,2117
Jal,New Mexico,Lea,32.1148,-103.19,2117
Cedar Grove,Wisconsin,Sheboygan,43.5682,-87.8243,2117
Landisville,Pennsylvania,Lancaster,40.0902,-76.4063,2117
Watchtower,New York,Ulster,41.6371,-74.2633,2117
Madison,North Carolina,Rockingham,36.3868,-79.975,2116
Ciales,Puerto Rico,Ciales,18.3343,-66.4704,2116
Vinita Park,Missouri,St. Louis,38.6888,-90.3393,2116
Ronan,Montana,Lake,47.5287,-114.1005,2116
Maple Plain,Minnesota,Hennepin,45.0088,-93.6618,2114
Hamilton City,California,Glenn,39.7422,-122.0125,2113
Arnold Line,Mississippi,Lamar,31.3372,-89.3772,2113
Hertford,North Carolina,Perquimans,36.1813,-76.4673,2113
Stanfield,Oregon,Umatilla,45.7849,-119.219,2112
Huntington,Texas,Angelina,31.2803,-94.5772,2111
East Missoula,Montana,Missoula,46.8801,-113.9401,2111
Wilmerding,Pennsylvania,Allegheny,40.3942,-79.8101,2111
Quitman,Mississippi,Clarke,32.0417,-88.7202,2111
Montz,Louisiana,St. Charles,30.0168,-90.4634,2111
Unionville,Tennessee,Bedford,35.6118,-86.5739,2109
Horseshoe Bend,Arkansas,Izard,36.2217,-91.7396,2109
Breckinridge Center,Kentucky,Union,37.682,-87.8656,2109
Lake Lotawana,Missouri,Jackson,38.902,-94.2626,2109
Bell Canyon,California,Ventura,34.2081,-118.6876,2109
Hickman,Kentucky,Fulton,36.565,-89.1837,2108
Kountze,Texas,Hardin,30.3724,-94.3161,2108
West Hamburg,Pennsylvania,Berks,40.5524,-76.002,2108
Pawnee,Oklahoma,Pawnee,36.3363,-96.8019,2106
Jamestown,Tennessee,Fentress,36.4319,-84.9341,2106
Williston Highlands,Florida,Levy,29.3336,-82.5357,2106
Eureka Springs,Arkansas,Carroll,36.4105,-93.745,2106
Helper,Utah,Carbon,39.6898,-110.8597,2105
Cudjoe Key,Florida,Monroe,24.6746,-81.4986,2105
Conesus Lake,New York,Livingston,42.7756,-77.7135,2105
Braddock,Pennsylvania,Allegheny,40.4018,-79.8688,2105
Jonestown,Texas,Travis,30.4754,-97.9297,2105
Belvedere,California,Marin,37.8735,-122.4662,2104
Shinnston,West Virginia,Harrison,39.3923,-80.2989,2104
San Juan Bautista,California,San Benito,36.8455,-121.538,2104
Belville,North Carolina,Brunswick,34.2194,-77.9984,2103
East Helena,Montana,Lewis and Clark,46.585,-111.9158,2103
Maysville,Georgia,Banks,34.2557,-83.5521,2103
Cumberland,Wisconsin,Barron,45.5361,-92.0289,2103
Falmouth,Kentucky,Pendleton,38.6708,-84.331,2103
Angola,New York,Erie,42.6379,-79.0295,2101
Smoke Rise,Alabama,Blount,33.8789,-86.824,2101
Hanley Hills,Missouri,St. Louis,38.6856,-90.3249,2101
Gila Bend,Arizona,Maricopa,32.9662,-112.7155,2100
Westport,Washington,Grays Harbor,46.8917,-124.1118,2100
Bowdon,Georgia,Carroll,33.5378,-85.2539,2100
Willow Springs,Missouri,Howell,36.9878,-91.9621,2099
New Boston,Ohio,Scioto,38.7516,-82.9351,2099
Poquonock Bridge,Connecticut,New London,41.3379,-72.0175,2098
Oakbrook Terrace,Illinois,DuPage,41.8539,-87.9685,2098
Kure Beach,North Carolina,New Hanover,34.0003,-77.9077,2098
Nisswa,Minnesota,Crow Wing,46.5003,-94.2977,2096
South Zanesville,Ohio,Muskingum,39.9036,-82.0178,2095
North Pole,Alaska,Fairbanks North Star,64.753,-147.36,2094
Josephine,Texas,Collin,33.0618,-96.3186,2094
Manahawkin,New Jersey,Ocean,39.6931,-74.2493,2094
Chouteau,Oklahoma,Mayes,36.1884,-95.3362,2093
Graysville,Alabama,Jefferson,33.6583,-86.9674,2092
Malone,Florida,Jackson,30.9589,-85.1622,2092
Milford,Nebraska,Seward,40.7722,-97.0535,2090
Laguna Heights,Texas,Cameron,26.081,-97.2592,2090
Williamsport,Maryland,Washington,39.5974,-77.818,2089
Calwa,California,Fresno,36.7136,-119.7607,2089
Essex Fells,New Jersey,Essex,40.8271,-74.2798,2088
Walnutport,Pennsylvania,Northampton,40.7514,-75.5955,2087
Greenock,Pennsylvania,Allegheny,40.3125,-79.8036,2087
Lame Deer,Montana,Rosebud,45.6176,-106.6134,2086
Greenfield,Tennessee,Weakley,36.16,-88.8036,2086
Geneva,Nebraska,Fillmore,40.5308,-97.5974,2086
Gurdon,Arkansas,Clark,33.9155,-93.1544,2085
Marceline,Missouri,Linn,39.7167,-92.9473,2085
Granby,Missouri,Newton,36.9181,-94.2607,2085
Patterson Tract,California,Tulare,36.3795,-119.2956,2085
Astatula,Florida,Lake,28.7065,-81.7346,2085
New Eagle,Pennsylvania,Washington,40.2064,-79.9532,2085
Fairbanks Ranch,California,San Diego,32.9919,-117.1859,2085
Lake Holiday,Virginia,Frederick,39.3092,-78.3245,2084
Versailles,Indiana,Ripley,39.0636,-85.2564,2083
Cairo,Illinois,Alexander,37.0062,-89.1819,2083
Auburn,Michigan,Bay,43.6021,-84.0757,2083
Houston,Missouri,Texas,37.3212,-91.9611,2082
Rockwell City,Iowa,Calhoun,42.3981,-94.6289,2082
Naples,Utah,Uintah,40.4318,-109.4913,2082
Mineralwells,West Virginia,Wood,39.1807,-81.513,2082
Galesburg,Michigan,Kalamazoo,42.2911,-85.4182,2081
Cabool,Missouri,Texas,37.1262,-92.1032,2080
Horse Pasture,Virginia,Henry,36.6313,-79.9514,2080
Cowarts,Alabama,Houston,31.2041,-85.3062,2079
Spencerville,Maryland,Montgomery,39.119,-76.9828,2079
Columbus Grove,Ohio,Putnam,40.9205,-84.0598,2079
Fifth Street,Texas,Fort Bend,29.5982,-95.5519,2079
Columbus,Montana,Stillwater,45.636,-109.2488,2079
Honokaa,Hawaii,Hawaii,20.0746,-155.4656,2079
Cambridge,Illinois,Henry,41.2984,-90.1907,2078
Pecatonica,Illinois,Winnebago,42.3087,-89.3577,2078
Tracy,Minnesota,Lyon,44.239,-95.6153,2077
Elsberry,Missouri,Lincoln,39.1683,-90.7879,2077
Southmont,Pennsylvania,Cambria,40.3108,-78.9327,2076
Ord,Nebraska,Valley,41.5995,-98.9169,2076
River Heights,Utah,Cache,41.7219,-111.8195,2076
Seneca,Kansas,Nemaha,39.8376,-96.0689,2075
Oakley,Kansas,Logan,39.1234,-100.8451,2075
Fritz Creek,Alaska,Kenai Peninsula,59.747,-151.2884,2074
Coal Grove,Ohio,Lawrence,38.4976,-82.6423,2074
Morrisville,Vermont,Lamoille,44.5583,-72.5933,2073
Holcomb,Kansas,Finney,37.9864,-100.9937,2073
Weatherby Lake,Missouri,Platte,39.2365,-94.696,2073
Stevensville,Montana,Ravalli,46.511,-114.0788,2072
Lincoln Beach,Oregon,Lincoln,44.8746,-124.031,2072
New Haven,Missouri,Franklin,38.6048,-91.2179,2072
Cardington,Ohio,Morrow,40.498,-82.8937,2071
Blanco,Texas,Blanco,30.0987,-98.4169,2071
Lyman,Wyoming,Uinta,41.3275,-110.2975,2070
Anthony,Kansas,Harper,37.1573,-98.0408,2070
Topton,Pennsylvania,Berks,40.5032,-75.7024,2069
Kirbyville,Texas,Jasper,30.6578,-93.9001,2069
Dolgeville,New York,Herkimer,43.1031,-74.7749,2069
Wellington,Texas,Collingsworth,34.8538,-100.2141,2068
Seneca Knolls,New York,Onondaga,43.12,-76.2874,2068
Sac City,Iowa,Sac,42.4217,-94.9979,2068
Pegram,Tennessee,Cheatham,36.1037,-87.0565,2068
Robesonia,Pennsylvania,Berks,40.3495,-76.1391,2067
Conway,Pennsylvania,Beaver,40.6674,-80.2411,2067
Greensburg,Kentucky,Green,37.2599,-85.4966,2066
Porter Heights,Texas,Montgomery,30.1501,-95.3217,2066
Glen Rock,Pennsylvania,York,39.7935,-76.7307,2065
Fairplains,North Carolina,Wilkes,36.1954,-81.1559,2065
Shadybrook,Texas,Cherokee,32.1108,-95.4212,2065
Drexel,Ohio,Montgomery,39.7382,-84.2931,2064
Colfax,Iowa,Jasper,41.68,-93.2386,2064
Stephens City,Virginia,Frederick,39.0902,-78.223,2063
Pardeeville,Wisconsin,Columbia,43.5359,-89.301,2063
Marshall,Virginia,Fauquier,38.8661,-77.8453,2063
Las Marías,Puerto Rico,Añasco,18.2928,-67.145,2063
Midway,Pennsylvania,Adams,39.8039,-77.0052,2062
Midway,Georgia,Liberty,31.8003,-81.419,2061
Cape Carteret,North Carolina,Carteret,34.6973,-77.0572,2061
McCamey,Texas,Upton,31.1325,-102.22,2060
Olton,Texas,Lamb,34.1802,-102.137,2060
New Stanton,Pennsylvania,Westmoreland,40.2237,-79.6086,2060
San Ysidro,New Mexico,Doña Ana,32.3568,-106.8129,2060
Simmesport,Louisiana,Avoyelles,30.9805,-91.8143,2060
Kohler,Wisconsin,Sheboygan,43.7364,-87.7795,2059
St. George,Missouri,St. Louis,38.5376,-90.312,2058
Jacksboro,Tennessee,Campbell,36.3352,-84.1928,2058
Stratford,Texas,Sherman,36.3376,-102.076,2057
Lake Summerset,Illinois,Winnebago,42.4521,-89.3984,2057
Kerhonkson,New York,Ulster,41.7797,-74.2956,2057
Burnt Store Marina,Florida,Lee,26.7645,-82.0507,2057
Thorsby,Alabama,Chilton,32.917,-86.7203,2057
Wilsonville,Alabama,Shelby,33.2351,-86.4882,2056
Chevy Chase Village,Maryland,Montgomery,38.9698,-77.0793,2056
Bellerose Terrace,New York,Nassau,40.7221,-73.7252,2056
Ganado,Texas,Jackson,29.0413,-96.511,2055
Imperial,Nebraska,Chase,40.5145,-101.6374,2055
Three Forks,Montana,Gallatin,45.89,-111.5522,2055
Leonard,Texas,Fannin,33.383,-96.2467,2054
Hale Center,Texas,Hale,34.0662,-101.8462,2054
Buena Vista,Georgia,Marion,32.3188,-84.5177,2053
Jermyn,Pennsylvania,Lackawanna,41.5274,-75.5455,2053
Rosemount,Ohio,Scioto,38.7812,-82.9664,2053
Postville,Iowa,Allamakee,43.084,-91.5683,2053
Tigerville,South Carolina,Greenville,35.0669,-82.3695,2052
Clancy,Montana,Jefferson,46.4493,-112.0029,2052
Ida Grove,Iowa,Ida,42.3439,-95.4732,2052
Lisbon,North Dakota,Ransom,46.4385,-97.6841,2051
Yorktown,Texas,DeWitt,28.9829,-97.505,2050
West Branch,Michigan,Ogemaw,44.2736,-84.2362,2050
Hinckley,Illinois,DeKalb,41.7714,-88.6397,2050
Snow Hill,Maryland,Worcester,38.1654,-75.3968,2050
McDonald,Pennsylvania,Washington,40.3701,-80.2323,2050
Bellevue,Illinois,Peoria,40.6877,-89.6732,2049
Newburgh Heights,Ohio,Cuyahoga,41.4509,-81.6627,2049
Bellport,New York,Suffolk,40.7547,-72.9423,2047
Veedersburg,Indiana,Fountain,40.114,-87.2568,2047
Lawai,Hawaii,Kauai,21.9203,-159.5006,2047
Raven,Virginia,Tazewell,37.0937,-81.8601,2046
St. Croix Falls,Wisconsin,Polk,45.41,-92.6268,2046
West End,New York,Otsego,42.4667,-75.0969,2046
Cherokee,North Carolina,Swain,35.486,-83.3011,2046
Hanscom AFB,Massachusetts,Middlesex,42.4582,-71.2793,2045
Troup,Texas,Smith,32.145,-95.1229,2044
Hopwood,Pennsylvania,Fayette,39.8773,-79.7017,2043
Esko,Minnesota,Carlton,46.71,-92.3721,2042
Pearson,Georgia,Atkinson,31.297,-82.8544,2042
Ninety Six,South Carolina,Greenwood,34.1696,-82.024,2042
Aquebogue,New York,Suffolk,40.9425,-72.6149,2042
East McKeesport,Pennsylvania,Allegheny,40.3849,-79.8073,2042
Afton,Wyoming,Lincoln,42.7271,-110.9315,2041
South Deerfield,Massachusetts,Franklin,42.4795,-72.5947,2041
Gotha,Florida,Orange,28.5307,-81.5191,2041
Halstead,Kansas,Harvey,37.9999,-97.5102,2041
